Facility_Code,Health_Service,Facility_Name,Last_Month_In_QTR,Month,Quarter,Year,Triage_Category,Number_of_Attendances,Variation_Attendances_Percent,Patients_Seen_Within_Recommended_Times_Percent,Median_Waiting_Time_Minutes,Patients_Did_Not_Wait_For_Treatment_Percent,Patients_Admitted_From_ED_Percent,Admissions_To_Hospital_Within_4_Hours_Percent,ED_Stay_Within_4_Hours_Percent,Number_Left_After_Treatment_Commenced,Percent_Left_After_Treatment_Commenced,Number_Did_Not_Wait_For_Treatment
1,Mater Public Hospitals,Mater Adult,1/04/2019,4,2,2019,1,13,-7,92,0,0,85,72.73,77,0,0,0
1,Mater Public Hospitals,Mater Adult,1/04/2019,4,2,2019,2,450,-4,77,6,3,65,79.73,85,1,0,12
1,Mater Public Hospitals,Mater Adult,1/04/2019,4,2,2019,3,1929,6,61,21,2,49,84.03,89,22,1,38
1,Mater Public Hospitals,Mater Adult,1/04/2019,4,2,2019,4,1403,4,72,30,4,18,87.64,95,54,4,58
1,Mater Public Hospitals,Mater Adult,1/04/2019,4,2,2019,5,206,21,90,27,3,4,88.89,99,9,4,6
1,Mater Public Hospitals,Mater Adult,1/04/2019,4,2,2019,ALL,4001,5,69,21,3,38,83.76,91,86,2,114
4,Metro North,Prince Charles,1/04/2019,4,2,2019,1,30,0,100,0,0,73,63.64,70,0,0,0
4,Metro North,Prince Charles,1/04/2019,4,2,2019,2,1071,1,75,6,1,62,50.08,59,1,0,12
4,Metro North,Prince Charles,1/04/2019,4,2,2019,3,3690,10,62,22,2,47,46.87,61,106,3,61
4,Metro North,Prince Charles,1/04/2019,4,2,2019,4,2645,-1,81,20,1,15,61.6,86,130,5,26
4,Metro North,Prince Charles,1/04/2019,4,2,2019,5,496,1,87,23,2,6,73.33,91,47,9,10
4,Metro North,Prince Charles,1/04/2019,4,2,2019,ALL,7932,5,71,18,1,36,50.11,71,284,4,109
11,Metro South,Princess Alexandra,1/04/2019,4,2,2019,1,196,43,91,1,1,87,59.06,62,0,0,1
11,Metro South,Princess Alexandra,1/04/2019,4,2,2019,2,1250,6,65,8,1,75,47.5,52,0,0,17
11,Metro South,Princess Alexandra,1/04/2019,4,2,2019,3,2542,-3,67,16,3,61,54.98,60,19,1,87
11,Metro South,Princess Alexandra,1/04/2019,4,2,2019,4,1011,-10,81,20,6,34,72.46,79,23,2,62
11,Metro South,Princess Alexandra,1/04/2019,4,2,2019,5,323,19,89,17,7,24,80.26,88,8,2,24
11,Metro South,Princess Alexandra,1/04/2019,4,2,2019,ALL,5322,0,72,13,4,58,55.51,63,50,1,191
15,West Moreton,Ipswich,1/04/2019,4,2,2019,1,57,-14,96,0,2,74,45.24,51,0,0,1
15,West Moreton,Ipswich,1/04/2019,4,2,2019,2,1141,8,70,8,1,71,74.85,74,0,0,16
15,West Moreton,Ipswich,1/04/2019,4,2,2019,3,2867,8,53,27,5,45,54.15,62,56,2,135
15,West Moreton,Ipswich,1/04/2019,4,2,2019,4,1316,-8,62,39,7,22,58.68,75,54,4,89
15,West Moreton,Ipswich,1/04/2019,4,2,2019,5,313,-7,81,36,7,4,50,85,18,6,21
15,West Moreton,Ipswich,1/04/2019,4,2,2019,ALL,5694,3,60,22,5,43,61.38,69,128,2,262
16,Metro North,Redcliffe,1/04/2019,4,2,2019,1,28,47,100,0,0,86,66.67,57,0,0,0
16,Metro North,Redcliffe,1/04/2019,4,2,2019,2,723,2,87,6,2,64,56.59,61,1,0,12
16,Metro North,Redcliffe,1/04/2019,4,2,2019,3,2419,-6,46,34,3,40,43.34,54,68,3,78
16,Metro North,Redcliffe,1/04/2019,4,2,2019,4,1786,-6,50,55,4,17,45.51,70,111,6,67
16,Metro North,Redcliffe,1/04/2019,4,2,2019,5,201,-17,76,38,5,4,66.67,89,15,7,11
16,Metro North,Redcliffe,1/04/2019,4,2,2019,ALL,5157,-5,55,30,3,34,47.62,62,195,4,168
22,Metro South,Queen Elizabeth II,1/04/2019,4,2,2019,1,4,-73,100,0,0,75,0,25,0,0,0
22,Metro South,Queen Elizabeth II,1/04/2019,4,2,2019,2,772,19,87,7,1,71,58.72,62,0,0,9
22,Metro South,Queen Elizabeth II,1/04/2019,4,2,2019,3,2218,-7,68,19,6,46,56.41,62,47,2,128
22,Metro South,Queen Elizabeth II,1/04/2019,4,2,2019,4,1484,-6,77,31,6,16,66.67,81,65,4,91
22,Metro South,Queen Elizabeth II,1/04/2019,4,2,2019,5,84,-39,89,33,7,6,20,90,5,6,6
22,Metro South,Queen Elizabeth II,1/04/2019,4,2,2019,ALL,4562,-4,75,18,5,40,58.29,69,117,3,234
28,Metro South,Redland,1/04/2019,4,2,2019,1,37,28,97,0,0,65,29.17,41,0,0,0
28,Metro South,Redland,1/04/2019,4,2,2019,2,958,23,76,8,1,58,59.96,62,0,0,5
28,Metro South,Redland,1/04/2019,4,2,2019,3,2168,-4,66,18,2,41,67.75,73,23,1,37
28,Metro South,Redland,1/04/2019,4,2,2019,4,1078,-26,70,28,1,18,83.6,92,38,4,15
28,Metro South,Redland,1/04/2019,4,2,2019,5,177,21,88,23,2,11,73.68,93,6,3,4
28,Metro South,Redland,1/04/2019,4,2,2019,ALL,4418,-5,70,15,1,38,66.47,75,67,2,61
29,Metro South,Logan,1/04/2019,4,2,2019,1,92,2,100,0,2,85,32.05,39,0,0,2
29,Metro South,Logan,1/04/2019,4,2,2019,2,1864,-6,70,8,1,79,75.97,74,6,0,21
29,Metro South,Logan,1/04/2019,4,2,2019,3,3601,-6,68,19,3,55,73.44,75,59,2,113
29,Metro South,Logan,1/04/2019,4,2,2019,4,1767,14,75,27,5,24,72.49,85,71,4,80
29,Metro South,Logan,1/04/2019,4,2,2019,5,274,108,84,21,4,10,82.14,89,21,8,12
29,Metro South,Logan,1/04/2019,4,2,2019,ALL,7598,0,71,15,3,52,73.53,77,157,2,228
30,Metro North,Caboolture,1/04/2019,4,2,2019,1,23,21,100,0,0,74,29.41,30,0,0,0
30,Metro North,Caboolture,1/04/2019,4,2,2019,2,920,12,94,4,2,70,53.87,59,1,0,23
30,Metro North,Caboolture,1/04/2019,4,2,2019,3,2334,-3,64,17,6,47,53.73,69,66,3,146
30,Metro North,Caboolture,1/04/2019,4,2,2019,4,1039,-1,68,24,6,21,68.33,85,46,4,59
30,Metro North,Caboolture,1/04/2019,4,2,2019,5,83,36,48,16,6,10,87.5,93,7,8,5
30,Metro North,Caboolture,1/04/2019,4,2,2019,ALL,4399,1,71,11,5,45,55.33,71,120,3,233
32,Sunshine Coast,Sunshine Coast,1/04/2019,4,2,2019,1,63,3,98,2,3,79,60,57,0,0,2
32,Sunshine Coast,Sunshine Coast,1/04/2019,4,2,2019,2,1186,5,55,9,1,67,47.31,53,0,0,13
32,Sunshine Coast,Sunshine Coast,1/04/2019,4,2,2019,3,3088,12,56,25,2,47,42.16,57,44,1,65
32,Sunshine Coast,Sunshine Coast,1/04/2019,4,2,2019,4,1656,-12,71,32,3,20,54.49,79,62,4,43
32,Sunshine Coast,Sunshine Coast,1/04/2019,4,2,2019,5,157,-43,85,27,3,3,100,86,5,3,5
32,Sunshine Coast,Sunshine Coast,1/04/2019,4,2,2019,ALL,6150,1,61,22,2,43,45.67,63,111,2,128
41,Metro South,Beaudesert,1/04/2019,4,2,2019,1,0,0,0,0,0,0,0,0,0,0,0
41,Metro South,Beaudesert,1/04/2019,4,2,2019,2,103,36,74,6,2,22,56.52,74,1,1,2
41,Metro South,Beaudesert,1/04/2019,4,2,2019,3,323,11,80,13,2,10,62.5,88,2,1,6
41,Metro South,Beaudesert,1/04/2019,4,2,2019,4,575,-14,87,15,2,4,56.52,93,3,1,14
41,Metro South,Beaudesert,1/04/2019,4,2,2019,5,193,7,92,11,2,3,50,97,8,4,4
41,Metro South,Beaudesert,1/04/2019,4,2,2019,ALL,1194,-1,85,12,2,7,58.33,91,14,1,26
42,West Moreton,Boonah,1/04/2019,4,2,2019,1,0,0,0,0,0,0,0,0,0,0,0
42,West Moreton,Boonah,1/04/2019,4,2,2019,2,17,42,100,0,0,65,100,100,0,0,0
42,West Moreton,Boonah,1/04/2019,4,2,2019,3,94,24,99,0,0,40,100,98,0,0,0
42,West Moreton,Boonah,1/04/2019,4,2,2019,4,122,2,98,0,1,16,90,98,1,1,1
42,West Moreton,Boonah,1/04/2019,4,2,2019,5,19,19,89,0,0,0,0,100,2,11,0
42,West Moreton,Boonah,1/04/2019,4,2,2019,ALL,252,12,98,0,0,27,97.1,98,3,1,1
43,Sunshine Coast,Caloundra,1/04/2019,4,2,2019,1,0,0,0,0,0,0,0,0,0,0,0
43,Sunshine Coast,Caloundra,1/04/2019,4,2,2019,2,22,-12,82,8,5,0,0,100,0,0,1
43,Sunshine Coast,Caloundra,1/04/2019,4,2,2019,3,82,28,82,16,0,0,0,99,0,0,0
43,Sunshine Coast,Caloundra,1/04/2019,4,2,2019,4,473,26,80,32,0,0,100,99,5,1,1
43,Sunshine Coast,Caloundra,1/04/2019,4,2,2019,5,653,-12,83,28,0,0,0,100,8,1,1
43,Sunshine Coast,Caloundra,1/04/2019,4,2,2019,ALL,1230,2,82,28,0,0,100,99,13,1,3
44,West Moreton,Esk,1/04/2019,4,2,2019,1,3,200,100,0,0,100,100,100,0,0,0
44,West Moreton,Esk,1/04/2019,4,2,2019,2,16,-20,100,0,0,69,100,100,0,0,0
44,West Moreton,Esk,1/04/2019,4,2,2019,3,49,-38,100,0,0,39,100,100,0,0,0
44,West Moreton,Esk,1/04/2019,4,2,2019,4,74,-19,99,0,0,20,100,100,0,0,0
44,West Moreton,Esk,1/04/2019,4,2,2019,5,31,-26,97,0,0,0,0,100,0,0,0
44,West Moreton,Esk,1/04/2019,4,2,2019,ALL,173,-26,99,0,0,28,100,100,0,0,0
45,West Moreton,Gatton,1/04/2019,4,2,2019,1,0,0,0,0,0,0,0,0,0,0,0
45,West Moreton,Gatton,1/04/2019,4,2,2019,2,38,-39,100,0,0,45,100,97,0,0,0
45,West Moreton,Gatton,1/04/2019,4,2,2019,3,118,-25,98,0,1,31,97.3,95,0,0,1
45,West Moreton,Gatton,1/04/2019,4,2,2019,4,277,20,97,0,0,9,100,99,6,2,1
45,West Moreton,Gatton,1/04/2019,4,2,2019,5,45,-30,91,0,0,7,100,100,2,4,0
45,West Moreton,Gatton,1/04/2019,4,2,2019,ALL,478,-7,97,0,0,17,98.77,98,8,2,2
46,Metro North,Kilcoy,1/04/2019,4,2,2019,1,0,0,0,0,0,0,0,0,0,0,0
46,Metro North,Kilcoy,1/04/2019,4,2,2019,2,21,40,100,0,5,19,75,76,0,0,1
46,Metro North,Kilcoy,1/04/2019,4,2,2019,3,40,-38,88,0,0,22,66.67,88,2,5,0
46,Metro North,Kilcoy,1/04/2019,4,2,2019,4,93,39,85,2,0,2,100,89,6,6,0
46,Metro North,Kilcoy,1/04/2019,4,2,2019,5,53,-49,60,8,0,4,0,94,0,0,0
46,Metro North,Kilcoy,1/04/2019,4,2,2019,ALL,207,-18,81,2,0,8,64.71,89,8,4,1
47,West Moreton,Laidley,1/04/2019,4,2,2019,1,0,0,0,0,0,0,0,0,0,0,0
47,West Moreton,Laidley,1/04/2019,4,2,2019,2,54,15,96,0,2,44,91.67,94,1,2,1
47,West Moreton,Laidley,1/04/2019,4,2,2019,3,189,1,93,0,2,20,81.08,90,2,1,4
47,West Moreton,Laidley,1/04/2019,4,2,2019,4,156,-3,89,0,3,12,94.44,92,4,3,5
47,West Moreton,Laidley,1/04/2019,4,2,2019,5,70,4,91,0,0,14,80,96,3,4,0
47,West Moreton,Laidley,1/04/2019,4,2,2019,ALL,469,2,92,0,2,19,86.52,92,10,2,10
48,Sunshine Coast,Maleny,1/04/2019,4,2,2019,1,3,0,100,0,0,0,0,100,0,0,0
48,Sunshine Coast,Maleny,1/04/2019,4,2,2019,2,22,0,91,4,0,18,75,95,0,0,0
48,Sunshine Coast,Maleny,1/04/2019,4,2,2019,3,89,-5,94,5,0,26,100,96,0,0,0
48,Sunshine Coast,Maleny,1/04/2019,4,2,2019,4,122,-4,94,6,1,8,100,98,1,1,1
48,Sunshine Coast,Maleny,1/04/2019,4,2,2019,5,115,-9,77,6,0,2,100,99,2,2,0
48,Sunshine Coast,Maleny,1/04/2019,4,2,2019,ALL,351,-5,89,5,0,11,97.44,97,3,1,1
49,Sunshine Coast,Nambour,1/04/2019,4,2,2019,1,13,0,100,0,0,23,66.67,31,0,0,0
49,Sunshine Coast,Nambour,1/04/2019,4,2,2019,2,557,23,85,6,2,37,55.39,53,0,0,9
49,Sunshine Coast,Nambour,1/04/2019,4,2,2019,3,1659,17,70,19,1,32,59.96,66,19,1,23
49,Sunshine Coast,Nambour,1/04/2019,4,2,2019,4,1769,-8,79,22,1,12,59.02,85,46,3,16
49,Sunshine Coast,Nambour,1/04/2019,4,2,2019,5,248,-31,87,21,0,3,87.5,96,13,5,1
49,Sunshine Coast,Nambour,1/04/2019,4,2,2019,ALL,4246,2,77,17,1,23,59.04,74,78,2,49
61,Wide Bay,Biggenden,1/04/2019,4,2,2019,1,0,0,0,0,0,0,0,0,0,0,0
61,Wide Bay,Biggenden,1/04/2019,4,2,2019,2,3,0,100,0,0,67,100,100,0,0,0
61,Wide Bay,Biggenden,1/04/2019,4,2,2019,3,18,0,94,0,0,72,100,100,0,0,0
61,Wide Bay,Biggenden,1/04/2019,4,2,2019,4,41,0,100,0,0,10,100,100,0,0,0
61,Wide Bay,Biggenden,1/04/2019,4,2,2019,5,26,0,100,0,0,8,100,100,0,0,0
61,Wide Bay,Biggenden,1/04/2019,4,2,2019,ALL,88,0,99,0,0,24,100,100,0,0,0
62,Wide Bay,Bundaberg,1/04/2019,4,2,2019,1,13,-13,100,0,0,85,54.55,62,0,0,0
62,Wide Bay,Bundaberg,1/04/2019,4,2,2019,2,399,11,75,7,1,78,72.76,75,0,0,5
62,Wide Bay,Bundaberg,1/04/2019,4,2,2019,3,1555,-6,76,16,1,50,77.46,81,15,1,17
62,Wide Bay,Bundaberg,1/04/2019,4,2,2019,4,1773,3,69,34,3,10,69.49,92,105,6,46
62,Wide Bay,Bundaberg,1/04/2019,4,2,2019,5,292,-1,73,43,2,2,50,96,27,9,6
62,Wide Bay,Bundaberg,1/04/2019,4,2,2019,ALL,4032,0,73,20,2,32,74.9,86,147,4,74
63,Darling Downs,Cherbourg,1/04/2019,4,2,2019,1,2,100,100,0,0,50,100,100,0,0,0
63,Darling Downs,Cherbourg,1/04/2019,4,2,2019,2,13,-48,100,0,15,62,87.5,92,0,0,2
63,Darling Downs,Cherbourg,1/04/2019,4,2,2019,3,95,9,86,0,3,26,84,91,4,4,3
63,Darling Downs,Cherbourg,1/04/2019,4,2,2019,4,189,-6,91,0,2,10,88.89,97,7,4,4
63,Darling Downs,Cherbourg,1/04/2019,4,2,2019,5,139,-38,69,1,1,4,80,98,3,2,2
63,Darling Downs,Cherbourg,1/04/2019,4,2,2019,ALL,438,-18,83,1,3,13,85.96,96,14,3,11
64,Wide Bay,Childers,1/04/2019,4,2,2019,1,0,0,0,0,0,0,0,0,0,0,0
64,Wide Bay,Childers,1/04/2019,4,2,2019,2,8,0,100,0,0,75,100,100,0,0,0
64,Wide Bay,Childers,1/04/2019,4,2,2019,3,60,0,100,0,2,38,100,100,0,0,1
64,Wide Bay,Childers,1/04/2019,4,2,2019,4,131,0,98,0,1,11,100,100,0,0,1
64,Wide Bay,Childers,1/04/2019,4,2,2019,5,71,0,97,0,0,1,100,100,0,0,0
64,Wide Bay,Childers,1/04/2019,4,2,2019,ALL,270,0,99,0,1,17,100,100,0,0,2
65,Wide Bay,Eidsvold,1/04/2019,4,2,2019,1,1,0,100,0,0,0,0,100,0,0,0
65,Wide Bay,Eidsvold,1/04/2019,4,2,2019,2,3,0,100,0,0,67,100,100,0,0,0
65,Wide Bay,Eidsvold,1/04/2019,4,2,2019,3,4,0,100,3,0,75,100,100,0,0,0
65,Wide Bay,Eidsvold,1/04/2019,4,2,2019,4,17,0,100,0,0,12,100,100,0,0,0
65,Wide Bay,Eidsvold,1/04/2019,4,2,2019,5,12,0,92,0,0,0,0,100,0,0,0
65,Wide Bay,Eidsvold,1/04/2019,4,2,2019,ALL,37,0,97,0,0,19,100,100,0,0,0
66,Wide Bay,Gayndah,1/04/2019,4,2,2019,1,1,0,100,0,0,100,100,100,0,0,0
66,Wide Bay,Gayndah,1/04/2019,4,2,2019,2,3,0,100,0,0,100,100,100,0,0,0
66,Wide Bay,Gayndah,1/04/2019,4,2,2019,3,41,0,100,0,2,44,94.44,98,0,0,1
66,Wide Bay,Gayndah,1/04/2019,4,2,2019,4,20,0,95,0,5,10,100,100,1,5,1
66,Wide Bay,Gayndah,1/04/2019,4,2,2019,5,17,0,100,0,0,0,0,100,0,0,0
66,Wide Bay,Gayndah,1/04/2019,4,2,2019,ALL,82,0,99,0,2,29,95.83,99,1,1,2
67,Wide Bay,Gin Gin,1/04/2019,4,2,2019,1,0,0,0,0,0,0,0,0,0,0,0
67,Wide Bay,Gin Gin,1/04/2019,4,2,2019,2,10,0,100,0,0,60,100,100,0,0,0
67,Wide Bay,Gin Gin,1/04/2019,4,2,2019,3,58,0,95,0,2,41,100,100,1,2,1
67,Wide Bay,Gin Gin,1/04/2019,4,2,2019,4,134,0,91,5,0,11,100,100,3,2,0
67,Wide Bay,Gin Gin,1/04/2019,4,2,2019,5,109,0,95,20,1,3,100,99,3,3,1
67,Wide Bay,Gin Gin,1/04/2019,4,2,2019,ALL,311,0,94,5,1,15,100,100,7,2,2
68,Sunshine Coast,Gympie,1/04/2019,4,2,2019,1,10,233,100,0,10,20,50,60,0,0,1
68,Sunshine Coast,Gympie,1/04/2019,4,2,2019,2,338,9,74,7,1,37,61.11,65,0,0,4
68,Sunshine Coast,Gympie,1/04/2019,4,2,2019,3,928,6,66,19,1,17,44.38,68,11,1,11
68,Sunshine Coast,Gympie,1/04/2019,4,2,2019,4,1135,4,72,23,2,4,31.11,90,51,4,19
68,Sunshine Coast,Gympie,1/04/2019,4,2,2019,5,130,-30,78,11,2,0,0,98,8,6,3
68,Sunshine Coast,Gympie,1/04/2019,4,2,2019,ALL,2541,3,71,17,2,13,48.95,79,70,3,38
69,Wide Bay,Hervey Bay,1/04/2019,4,2,2019,1,18,13,100,0,6,61,18.18,50,0,0,1
69,Wide Bay,Hervey Bay,1/04/2019,4,2,2019,2,468,19,87,4,2,61,60.84,66,0,0,10
69,Wide Bay,Hervey Bay,1/04/2019,4,2,2019,3,1468,19,74,15,1,45,51.29,69,15,1,20
69,Wide Bay,Hervey Bay,1/04/2019,4,2,2019,4,1386,12,70,32,1,16,57.21,87,61,4,17
69,Wide Bay,Hervey Bay,1/04/2019,4,2,2019,5,195,8,75,42,2,4,25,90,12,6,3
69,Wide Bay,Hervey Bay,1/04/2019,4,2,2019,ALL,3535,16,74,18,1,33,54.2,77,88,2,51
70,Darling Downs,Kingaroy,1/04/2019,4,2,2019,1,5,-29,100,0,0,60,66.67,80,0,0,0
70,Darling Downs,Kingaroy,1/04/2019,4,2,2019,2,113,24,72,6,0,35,70,80,0,0,0
70,Darling Downs,Kingaroy,1/04/2019,4,2,2019,3,347,3,84,12,1,23,67.9,86,2,1,2
70,Darling Downs,Kingaroy,1/04/2019,4,2,2019,4,553,-16,88,15,0,8,69.77,95,18,3,2
70,Darling Downs,Kingaroy,1/04/2019,4,2,2019,5,259,-9,54,14,0,1,100,98,13,5,1
70,Darling Downs,Kingaroy,1/04/2019,4,2,2019,ALL,1277,-7,79,12,0,13,69.23,92,33,3,5
71,Wide Bay,Maryborough,1/04/2019,4,2,2019,1,11,10,100,0,0,18,50,55,0,0,0
71,Wide Bay,Maryborough,1/04/2019,4,2,2019,2,228,51,87,6,2,37,85.88,81,0,0,4
71,Wide Bay,Maryborough,1/04/2019,4,2,2019,3,617,8,79,15,1,26,79.38,86,1,0,9
71,Wide Bay,Maryborough,1/04/2019,4,2,2019,4,776,3,78,23,1,11,78.82,93,16,2,7
71,Wide Bay,Maryborough,1/04/2019,4,2,2019,5,102,-26,74,14,0,2,100,97,5,5,0
71,Wide Bay,Maryborough,1/04/2019,4,2,2019,ALL,1734,7,79,15,1,19,80.84,89,22,1,20
72,Wide Bay,Monto,1/04/2019,4,2,2019,1,0,0,0,0,0,0,0,0,0,0,0
72,Wide Bay,Monto,1/04/2019,4,2,2019,2,6,0,100,0,0,67,100,100,0,0,0
72,Wide Bay,Monto,1/04/2019,4,2,2019,3,12,0,100,0,8,75,100,100,0,0,1
72,Wide Bay,Monto,1/04/2019,4,2,2019,4,52,0,90,0,0,23,100,100,0,0,0
72,Wide Bay,Monto,1/04/2019,4,2,2019,5,30,0,83,0,0,10,100,100,0,0,0
72,Wide Bay,Monto,1/04/2019,4,2,2019,ALL,100,0,90,0,1,28,100,100,0,0,1
74,Wide Bay,Mundubbera,1/04/2019,4,2,2019,1,1,0,0,6,0,100,100,100,0,0,0
74,Wide Bay,Mundubbera,1/04/2019,4,2,2019,2,3,0,100,0,0,67,100,100,0,0,0
74,Wide Bay,Mundubbera,1/04/2019,4,2,2019,3,14,0,100,0,0,64,100,100,0,0,0
74,Wide Bay,Mundubbera,1/04/2019,4,2,2019,4,25,0,100,0,0,28,100,100,0,0,0
74,Wide Bay,Mundubbera,1/04/2019,4,2,2019,5,36,0,94,0,0,0,0,100,0,0,0
74,Wide Bay,Mundubbera,1/04/2019,4,2,2019,ALL,79,0,96,0,0,24,100,100,0,0,0
75,Darling Downs,Murgon,1/04/2019,4,2,2019,1,1,-50,100,0,0,0,0,100,0,0,0
75,Darling Downs,Murgon,1/04/2019,4,2,2019,2,27,17,89,0,0,52,100,100,1,4,0
75,Darling Downs,Murgon,1/04/2019,4,2,2019,3,66,-14,92,0,3,38,96,94,2,3,2
75,Darling Downs,Murgon,1/04/2019,4,2,2019,4,151,-2,95,0,1,17,100,96,2,1,1
75,Darling Downs,Murgon,1/04/2019,4,2,2019,5,127,-1,74,5,0,9,100,98,4,3,0
75,Darling Downs,Murgon,1/04/2019,4,2,2019,ALL,372,-3,87,1,1,20,98.68,97,9,2,3
76,Darling Downs,Nanango,1/04/2019,4,2,2019,1,1,0,100,0,0,0,0,100,0,0,0
76,Darling Downs,Nanango,1/04/2019,4,2,2019,2,22,16,91,0,0,36,75,77,0,0,0
76,Darling Downs,Nanango,1/04/2019,4,2,2019,3,46,12,91,2,2,15,100,83,0,0,1
76,Darling Downs,Nanango,1/04/2019,4,2,2019,4,151,40,93,2,1,9,92.86,93,2,1,1
76,Darling Downs,Nanango,1/04/2019,4,2,2019,5,93,-43,70,3,0,0,0,100,2,2,0
76,Darling Downs,Nanango,1/04/2019,4,2,2019,ALL,313,-6,86,2,1,9,89.66,93,4,1,2
91,Darling Downs,Chinchilla,1/04/2019,4,2,2019,1,0,0,0,0,0,0,0,0,0,0,0
91,Darling Downs,Chinchilla,1/04/2019,4,2,2019,2,29,4,97,0,0,41,100,93,0,0,0
91,Darling Downs,Chinchilla,1/04/2019,4,2,2019,3,111,-3,97,0,3,24,100,96,2,2,3
91,Darling Downs,Chinchilla,1/04/2019,4,2,2019,4,403,49,89,1,1,5,95.24,99,6,1,3
91,Darling Downs,Chinchilla,1/04/2019,4,2,2019,5,254,-18,24,1,0,0,100,100,3,1,0
91,Darling Downs,Chinchilla,1/04/2019,4,2,2019,ALL,797,10,69,1,1,8,98.36,99,11,1,6
92,Darling Downs,Dalby,1/04/2019,4,2,2019,1,4,100,75,0,0,50,50,75,0,0,0
92,Darling Downs,Dalby,1/04/2019,4,2,2019,2,61,-16,69,8,2,54,75.76,80,0,0,1
92,Darling Downs,Dalby,1/04/2019,4,2,2019,3,267,-18,64,23,1,39,89.52,92,3,1,2
92,Darling Downs,Dalby,1/04/2019,4,2,2019,4,408,16,71,31,0,12,94,96,22,5,0
92,Darling Downs,Dalby,1/04/2019,4,2,2019,5,207,-17,78,26,0,2,100,99,16,8,0
92,Darling Downs,Dalby,1/04/2019,4,2,2019,ALL,947,-5,71,24,0,20,88.14,94,41,4,3
93,Darling Downs,Goondiwindi,1/04/2019,4,2,2019,1,2,100,100,0,0,0,0,100,0,0,0
93,Darling Downs,Goondiwindi,1/04/2019,4,2,2019,2,32,-16,97,0,3,50,68.75,75,0,0,1
93,Darling Downs,Goondiwindi,1/04/2019,4,2,2019,3,124,1,93,0,1,24,76.67,85,5,4,1
93,Darling Downs,Goondiwindi,1/04/2019,4,2,2019,4,373,30,88,1,1,8,77.42,96,12,3,2
93,Darling Downs,Goondiwindi,1/04/2019,4,2,2019,5,203,-19,78,1,0,3,83.33,99,6,3,0
93,Darling Downs,Goondiwindi,1/04/2019,4,2,2019,ALL,734,5,86,1,1,11,75.9,94,23,3,4
95,Darling Downs,Jandowae,1/04/2019,4,2,2019,1,0,0,0,0,0,0,0,0,0,0,0
95,Darling Downs,Jandowae,1/04/2019,4,2,2019,2,1,-67,0,54,0,100,100,100,0,0,0
95,Darling Downs,Jandowae,1/04/2019,4,2,2019,3,27,69,100,0,7,30,100,100,0,0,2
95,Darling Downs,Jandowae,1/04/2019,4,2,2019,4,42,100,90,0,0,29,100,100,0,0,0
95,Darling Downs,Jandowae,1/04/2019,4,2,2019,5,43,-4,84,0,0,14,100,100,0,0,0
95,Darling Downs,Jandowae,1/04/2019,4,2,2019,ALL,113,33,89,0,2,24,100,100,0,0,2
97,Darling Downs,Miles,1/04/2019,4,2,2019,1,0,0,0,0,0,0,0,0,0,0,0
97,Darling Downs,Miles,1/04/2019,4,2,2019,2,13,-28,85,0,8,62,100,92,0,0,1
97,Darling Downs,Miles,1/04/2019,4,2,2019,3,68,33,96,0,0,44,96.67,97,0,0,0
97,Darling Downs,Miles,1/04/2019,4,2,2019,4,72,16,96,0,0,17,91.67,96,1,1,0
97,Darling Downs,Miles,1/04/2019,4,2,2019,5,125,-13,24,1,1,5,100,99,4,3,1
97,Darling Downs,Miles,1/04/2019,4,2,2019,ALL,278,1,63,0,1,20,96.43,97,5,2,2
98,Darling Downs,Millmerran,1/04/2019,4,2,2019,1,1,0,100,0,0,100,100,100,0,0,0
98,Darling Downs,Millmerran,1/04/2019,4,2,2019,2,7,-30,100,0,0,43,100,71,0,0,0
98,Darling Downs,Millmerran,1/04/2019,4,2,2019,3,46,-19,96,0,0,24,90.91,93,0,0,0
98,Darling Downs,Millmerran,1/04/2019,4,2,2019,4,57,-27,95,0,2,7,75,93,1,2,1
98,Darling Downs,Millmerran,1/04/2019,4,2,2019,5,86,-16,51,0,0,0,0,99,1,1,0
98,Darling Downs,Millmerran,1/04/2019,4,2,2019,ALL,197,-20,76,0,1,10,89.47,95,2,1,1
99,Darling Downs,Oakey,1/04/2019,4,2,2019,1,0,0,0,0,0,0,0,0,0,0,0
99,Darling Downs,Oakey,1/04/2019,4,2,2019,2,7,-56,100,0,14,0,0,57,0,0,1
99,Darling Downs,Oakey,1/04/2019,4,2,2019,3,50,-29,98,0,4,12,83.33,90,0,0,2
99,Darling Downs,Oakey,1/04/2019,4,2,2019,4,85,12,92,0,0,6,100,99,2,2,0
99,Darling Downs,Oakey,1/04/2019,4,2,2019,5,51,0,75,0,2,0,0,100,0,0,1
99,Darling Downs,Oakey,1/04/2019,4,2,2019,ALL,193,-9,89,0,2,6,90.91,95,2,1,4
100,Darling Downs,Stanthorpe,1/04/2019,4,2,2019,1,5,-44,100,0,0,40,50,60,0,0,0
100,Darling Downs,Stanthorpe,1/04/2019,4,2,2019,2,43,-52,95,0,0,70,100,95,0,0,0
100,Darling Downs,Stanthorpe,1/04/2019,4,2,2019,3,167,-7,93,2,0,36,88.33,91,0,0,0
100,Darling Downs,Stanthorpe,1/04/2019,4,2,2019,4,280,-8,94,2,0,10,96.3,99,4,1,0
